health,grades,social
1.0,1.0,1.0
1.0,1.0,1.0
0.9919285714285714,0.994,0.9914285714285714
0.9843664285714285,0.9885599999999999,0.9829428571428571
0.9781656214285714,0.9841743999999998,0.9738277142857142
0.9711696795,0.9773326559999997,0.9655180085714286
0.9633865541335713,0.9715593294399998,0.9580056856285714
0.9558955457350927,0.9658437361455998,0.9498542002008571
0.9489080188491703,0.9596852987841438,0.943927086770277
0.9407046529463929,0.9540884457963024,0.9373449587597171
0.9338690349883576,0.9500475613383392,0.930114366314977
0.9271017732099026,0.9455470857249558,0.9222417940803986
0.9199736126206607,0.9400916148677063,0.914447947568166
0.9139881622087398,0.9361906987190292,0.9053034680924844
0.9063482805866523,0.9313287917318388,0.897679004840131
0.8992133692093571,0.9295155038145203,0.8901307862203011
0.8921498069458349,0.926220348776375,0.8833723355009552
0.8849425945906622,0.9234581452886113,0.8766814692888028
0.8782360257876126,0.9197235638357251,0.8693432260244862
0.8713822369583079,0.9150263281973677,0.8606497937642413
0.8648112717315819,0.912376064915394,0.854186152969456
0.8578774447285518,0.90775230426624,0.8456442914397614
0.8516558131384091,0.9041747812235775,0.8393307056682209
0.8459249692927393,0.9001330334113418,0.8323659700401101
0.8389657195998118,0.8961317030772283,0.8261851674825662
0.8329332052609565,0.891670386046456,0.819351887236312
0.8276038732083469,0.8857536821859914,0.8133012255068061
0.8227564059048349,0.8798961453641314,0.8058824989660237
0.816457413274358,0.8750971839104901,0.801395102547792
0.8097928391416143,0.8718462120713851,0.7948097229508855
0.804052053607341,0.8661277499506713,0.7890044828642337
0.7983686759284104,0.8624664724511646,0.7839715808927343
0.7927421320262692,0.8583418077266529,0.7768461507980926
0.7871718535631493,0.8517583896493863,0.7705062607186831
0.7820858493132321,0.8497408057528925,0.7628011981114963
0.7768364193915284,0.8457433976953634,0.755887471844667
0.7705680551976131,0.8412859637184098,0.7497571685547918
0.7656480889313512,0.8388731040812257,0.7436881682978154
0.7601344651848948,0.8334843730404135,0.7383941437576943
0.7548902633901887,0.8306495293100092,0.731724488034403
0.7503413607562869,0.8273430340169091,0.7258358145826305
0.7443379471487239,0.8235696036767399,0.7200060278653756
0.7392517105343795,0.8198339076399724,0.7135202533010075
0.7335734791433214,0.8181355685635726,0.7092421936251404
0.728594887209031,0.8139542128779369,0.7050069145460319
0.7230232240512263,0.8093146707491574,0.7000997025434287
0.7181501346678569,0.8067215240416657,0.6945272769465658
0.7135400618926069,0.8046543088012491,0.6890105756056716
0.7083332327022522,0.8026077657132367,0.6828347555639005
0.7038213289466583,0.7970816880561042,0.6781492651511186
0.6991402585143345,0.7931108711755432,0.6727963439281789
0.6942917130720483,0.7916797624637878,0.6667826662031827
0.6892773673698992,0.7907629648391499,0.6615434109697224
0.6845274508390573,0.7873553351907583,0.6556422625743108
0.6800393191878096,0.7844817818388508,0.6505144113771392
0.6762389259959315,0.7791369640204622,0.6454378386919393
0.6720479653074007,0.7763455943802575,0.641126317447877
0.6676846285114696,0.773582138436455,0.6368579114162553
0.6637934965120692,0.7693463170520903,0.6312036180163784
0.6584412758326629,0.7661528538815694,0.6248915818362146
0.6546425773600505,0.7609913253427536,0.6186426660178524
0.6504532944435928,0.759881412089326,0.6138848107862453
0.6465201900705854,0.7577825979684327,0.6084602483926685
0.6432692738841652,0.7537047719887483,0.6045185030515989
0.6396222954310379,0.7516677242688607,0.6006161751639401
0.6362260724767275,0.7486510470261721,0.5953242991265864
0.6330780974662459,0.7441645365559104,0.5900853418496061
0.6286758879201548,0.7407228911903513,0.5863273455739672
0.6245319861838103,0.7388156622784477,0.5811783578325131
0.6204295234648294,0.7344275056556633,0.5767951456827595
0.6167966568016097,0.7300832305991066,0.5724557656545033
0.6136286902335936,0.7267823982931155,0.5681597794265297
0.609420974759829,0.7245145743101844,0.5631924673465502
0.6063267650122307,0.7207694285670825,0.5597033998159417
0.6021920687906798,0.7200617342814116,0.5562492229606394
0.5970272909599158,0.7183611169385975,0.5528295878738901
0.592985589478888,0.7166775057692115,0.5480155777094369
0.5883414478698135,0.7145107307115194,0.5425354219323425
0.5850294619625439,0.7113656234044042,0.5392529248558762
0.5815363102000612,0.7092519671703602,0.534574681321603
0.5780780899552035,0.7096594474986565,0.531371791651244
0.5740115947699371,0.7090628530236699,0.5289152165918745
0.5704143359650948,0.7064722244934332,0.5257689215688128
0.5674959068911581,0.7029075022484987,0.5233683752102676
0.5643923763936751,0.7018784272260138,0.5209918343153078
0.5606770240583098,0.7003596429537536,0.5172104874007262
0.5569988252462981,0.6973560465242161,0.5148955253838617
0.5540002655652636,0.695882486058974,0.5104608558443088
0.5503888343381823,0.6939236611983842,0.5074991044287228
0.5480992317090863,0.6904844245864004,0.503852684813007
0.5454039536777097,0.6890795803405363,0.5002427293934484
0.5423070569980754,0.6886887845371309,0.49809744495665675
0.5394554149995232,0.6863018966917596,0.4938307562213759
0.5366322894209565,0.6859388777248419,0.48889244865916215
0.5334088236696041,0.6855794889475934,0.4861463813154277
0.5304318782900509,0.6822236940581173,0.4834277746451306
0.5283418452214361,0.6779014571175361,0.4807363540415365
0.5243441410549361,0.6766224425463607,0.47807184764397825
0.5216721282158153,0.6758562181208971,0.47543398631039563
0.5192411212193715,0.6730976559396882,0.4742510750187202
0.5166201385786063,0.6698666793802912,0.47093713569710444
0.5144539371928203,0.6676680125864882,0.46765633576870486
0.5112379692494635,0.6689913324606234,0.4636940581253035
0.5080541609855402,0.6683014191360171,0.46119997468690765
0.5057593336613991,0.6651184049446569,0.4587308320828957
0.5034874546104994,0.6624672208952104,0.45485780947635246
0.501024008635823,0.6593425486862582,0.4503092313815889
0.49794233997803616,0.6567491231993956,0.4465204247820587
0.49467720229254153,0.6546816319674016,0.4441980776770953
0.49187328741247327,0.6546348156477275,0.4404703826146101
0.4897402688240628,0.6535884674912502,0.4374942502170354
