iteration,model,mean_loss,std_loss
169,util,0.011112112572882325,0.007020440618697862
170,util,0.010611820983467624,0.0065535566706072575
171,util,0.009138398374780081,0.005798780908769824
172,util,0.009986728863732424,0.006533165885065412
173,util,0.01037491191712661,0.006722700916817114
174,util,0.00901087540318258,0.005337151241441271
175,util,0.009526272988296114,0.005841811481958288
176,util,0.00782527844537981,0.00473472992279919
177,util,0.0084145464329049,0.005856551200569534
178,util,0.007574895742000081,0.005190767037247735
179,util,0.006902924713212997,0.004514437886747199
180,util,0.00779189173499617,0.004760705352115814
181,util,0.006714959226665087,0.003936911297147143
182,util,0.006378761080850381,0.00433670407130878
183,util,0.005857103939633817,0.004165561141658339
184,util,0.006952047142913215,0.0044402850574514555
185,util,0.005522447009279858,0.0036315319675162285
186,util,0.005569706640089862,0.0040622892630384775
187,util,0.005492035652277991,0.0035066745693980604
188,util,0.005246512847952545,0.0037044350768215438
189,util,0.004925781258498319,0.0029380621459535895
190,util,0.004430518011940876,0.003015232278547374
191,util,0.00478007377270842,0.00343524424309566
192,util,0.00407807053095894,0.0027912234319268123
193,util,0.003863933395914501,0.0026645821669136352
194,util,0.004359576675060452,0.0036328342126269036
195,util,0.00414292807050515,0.002993765753166125
196,util,0.004409645028426894,0.00312736958496543
197,util,0.003730151100025978,0.002541535143948876
198,util,0.0038743823111144593,0.00252265633301751
199,util,0.003210134335240582,0.0025715577051430793
200,util,0.003430161845462862,0.002484906546272419
201,util,0.0030843536925385705,0.0022812451521218055
202,util,0.0027137022488750518,0.002219603272423756
203,util,0.003002783695992548,0.0024552549137389947
204,util,0.002597424205596326,0.0022445277817975577
205,util,0.0027407149196369573,0.002336589652245451
206,util,0.0025906481483980314,0.002256429479108031
207,util,0.0023804394820786,0.002189596061658077
208,util,0.002130980856527458,0.0019885029781713777
209,util,0.0019340403229580261,0.0015068495577096656
210,util,0.001997309158468852,0.0017008357737083905
211,util,0.002221710659068776,0.0017467036665057612
212,util,0.0021409352589034825,0.0016592046079786976
213,util,0.001797621621590224,0.0016158517047807298
214,util,0.0017494050363166024,0.001585743778776715
215,util,0.0018286291908884778,0.0018797515849725169
216,util,0.0018508220549847466,0.0015626108689872093
217,util,0.0018237312179917352,0.001559158346002299
218,util,0.0015986140634049661,0.0015737096008090466
219,util,0.0013442067904725263,0.0012576559517398075
220,util,0.0016569211498426739,0.001518904220811529
221,util,0.0014244922394573223,0.0013008715274529707
222,util,0.0011626282980614633,0.0012233390593877022
223,util,0.001225809612988087,0.0013000427247908978
224,util,0.0012123017189514939,0.0011978480028904778
225,util,0.0009526603623044138,0.0011278782730154238
226,util,0.0011296122961994115,0.0010652599850162383
227,util,0.0011736550953719415,0.0010722291761038538
228,util,0.0012592623828277282,0.001154135079359728
229,util,0.0008524009827124246,0.0012000342095271196
230,util,0.0010207902551246661,0.0010786817431409172
231,util,0.0009609495970835269,0.0010600662868816967
232,util,0.0009145444270234293,0.001075111413367186
233,util,0.0009637646593864701,0.0008846528731778649
234,util,0.0008249726953999926,0.000869785250728936
235,util,0.0007430918702266354,0.0007977123777309196
236,util,0.0007899384920756347,0.0009187426499641841
237,util,0.0007962922719798371,0.0009844919563059466
238,util,0.000585927049212387,0.0007218480280856419
239,util,0.000740267053157595,0.0009112089044150405
240,util,0.0007730441217063344,0.0010391203554237442
241,util,0.0007084748272973229,0.0008980985020794587
242,util,0.0005079850374659145,0.0006846848598458325
243,util,0.0006111806863157199,0.0007218093492467432
244,util,0.0005794462847779868,0.0007464814034300759
245,util,0.0004518029776772892,0.0006437181901666048
246,util,0.0004686642686920095,0.0006397677264752005
247,util,0.00048068596123357566,0.0006156266452699298
248,util,0.0005936893155626421,0.0007234198856196128
249,util,0.0005103496633330451,0.0006742266242467372
250,util,0.0005288085403162768,0.0006992974998828362
251,util,0.0006004096674851666,0.000727545127189992
252,util,0.0005201184554771033,0.0007188164387161998
253,util,0.0005077989785093706,0.0007501286607621796
254,util,0.0004375683112891693,0.0005731784947673168
255,util,0.00041386406684637225,0.0005227991690243669
256,util,0.0003452002981512159,0.0005511008379437916
257,util,0.0003555694722249747,0.0005178639676069602
258,util,0.0003558259938927222,0.0004991925020897333
259,util,0.00039945978575929076,0.00047234134883188795
260,util,0.0003207088988948215,0.0005449790782145262
261,util,0.00044088667486256837,0.0005420440291102734
262,util,0.0003163228950620578,0.00047679292147561285
263,util,0.0003429454061185311,0.0004971177804729592
264,util,0.00034739091712097546,0.0004667170829266574
265,util,0.0003178925905081087,0.0004949312388724009
266,util,0.0002777000121075446,0.0004864961416991659
267,util,0.0002787421945879487,0.00043445063132484805
268,util,0.0004114509006939215,0.0005333427833512726
269,util,0.0002379446837545629,0.000363976945380062
270,util,0.0002704169653739541,0.00041772387025097274
271,util,0.00029391843262430937,0.00045987919638769143
272,util,0.00024090957502817645,0.0003499174660627615
273,util,0.00030008143430784175,0.0004023194087740861
274,util,0.00026349071943727154,0.0003648944242413468
275,util,0.00024405383554281456,0.0004726582868085518
276,util,0.0001865464994349253,0.00033618311351799117
277,util,0.0002680818099536708,0.0003699052349750064
278,util,0.0002324934274647461,0.00033184074819597774
279,util,0.00024165929708658496,0.00032230452879469833
280,util,0.00016426187949726057,0.00027343359633391336
281,util,0.00015701339544051506,0.00026221173545564613
282,util,0.00025378891027289186,0.0003605654326317579
283,util,0.00016193853144415017,0.0002725977327619434
284,util,0.0001848094022223279,0.00031892188237716646
285,util,0.00022753026169851863,0.0003158516272856319
286,util,0.0001802830304094982,0.00031349063907627783
287,util,0.0001964830341319157,0.00028918743409813406
288,util,0.0001707066154639847,0.0003083177234299785
289,util,0.00017731375873253797,0.00028885475801844387
290,util,9.682966081157929e-05,0.00019797854206295837
291,util,0.00019113703246944168,0.0003098703581358633
292,util,0.00017026846071360068,0.00030201360073147396
293,util,0.00019497949031503482,0.00033044788699113114
294,util,0.00018157790984368204,0.0003167292239332626
295,util,0.0001384162652668408,0.00020920743563476225
296,util,0.00018712878026207137,0.00028875893387117046
297,util,0.0001068549825177456,0.0001843073031346793
298,util,0.00016581413668859569,0.0002966782271200158
299,util,0.00017641475837194777,0.00031967558886403745
300,util,0.00012409121435780435,0.00022481695947319894
301,util,0.00014358265068835862,0.00022780614048503275
302,util,0.00013010867239538927,0.00023092735580937233
303,util,0.00012782172763337485,0.00022125560215983416
304,util,9.987206948210314e-05,0.0002072281101273867
305,util,0.00013318261135879085,0.00021649855427087217
306,util,8.743389996794804e-05,0.00020970702510677487
307,util,0.00011328141724227692,0.0002193262772928003
308,util,8.169396331197731e-05,0.00017191269848561573
309,util,0.00010844796114568566,0.00021802551184485277
310,util,9.171360302463682e-05,0.00019013836980178928
311,util,0.00016936657373442187,0.00036658666977308066
312,util,0.00011324753346482197,0.0002244843140212365
313,util,5.21739798318066e-05,0.0001323359048292622
314,util,8.765879208983308e-05,0.0001709382653445779
315,util,0.0001373388288443067,0.0002220389731084413
316,util,0.00014464418086319598,0.00022643567382547305
317,util,9.28001239949694e-05,0.0001755411337583455
318,util,0.00012602178419705013,0.00022935130200935744
319,util,6.787476883334365e-05,0.00013374646242892145
320,util,7.45901405881444e-05,0.0001734605915295063
321,util,0.00011169694136290432,0.00022116384518370465
322,util,0.00010126889891481028,0.00016615298109611568
323,util,7.488918259515031e-05,0.000170636152416714
324,util,6.42870290538755e-05,0.0001562169149150067
325,util,8.778164213232742e-05,0.0001728794722092405
326,util,5.492726567339901e-05,0.00011740251232013586
327,util,8.098718182878883e-05,0.0001672739456918152
328,util,6.645373188353787e-05,0.00014776815598094517
329,util,7.345321710655383e-05,0.00014524409313132236
330,util,5.908800785986657e-05,0.00012597305706380017
331,util,6.959727482788836e-05,0.0001505526012250927
332,util,6.959491378808025e-05,0.00016469169978850076
333,util,8.239136619208054e-05,0.00016162002733494744
334,util,5.676205599100648e-05,0.00013967093193340569
335,util,4.8547321355703056e-05,0.00011090969102760226
336,util,3.681353061202763e-05,0.00010662631082759233
337,util,3.94786340090425e-05,0.00010484772869265944
338,util,4.9502991876622104e-05,0.0001220625625908036
339,util,4.131897147229946e-05,0.00012199747138853527
340,util,5.0472777772796465e-05,0.00012150825976827933
341,util,3.611708580257611e-05,9.731531314999976e-05
342,util,5.3145961609654473e-05,0.00012163912320523058
343,util,6.76689687559584e-05,0.00014107862848330738
344,util,4.4099902326926176e-05,0.00011563581647883724
345,util,5.705462734782785e-05,0.00013867887750715962
346,util,5.758874925407387e-05,0.0001338332016497614
347,util,4.026659166167956e-05,0.00012118048590330521
348,util,4.837602789193873e-05,0.0001210699563714541
349,util,4.214778835208932e-05,0.00010876348264150219
350,util,3.9425364583003384e-05,9.553737377456416e-05
351,util,4.374221602492012e-05,9.92383285364464e-05
352,util,5.554652743398947e-05,0.00013250111254125692
353,util,3.4447376417798824e-05,0.00010097874502418947
354,util,4.301747042985582e-05,0.00011131029016040237
355,util,4.4725244300639346e-05,0.00011786480720535863
356,util,3.3266912408205226e-05,8.847003699879691e-05
357,util,2.6608772613521124e-05,8.53774873861252e-05
358,util,4.258615243057817e-05,0.00011318209557215676
359,util,4.283077822557621e-05,0.00012556143887748416
360,util,3.3842170471742874e-05,9.285143868526042e-05
361,util,3.1983276716580634e-05,0.00010784177032791177
362,util,3.337406971156032e-05,8.719033621791333e-05
363,util,3.715154475304905e-05,9.697541108541088e-05
364,util,3.125979141863411e-05,8.915464533896439e-05
365,util,4.610794536273222e-05,0.00012005878429084895
366,util,4.2205747625412296e-05,0.00010899221111222731
367,util,3.3887174585393034e-05,0.00010547633938250474
368,util,4.2120506098437535e-05,0.00012951781401994235
369,util,4.698914176527014e-05,0.00012272391332561125
370,util,3.9083912940153784e-05,0.00010267752726408376
371,util,2.8535154778811523e-05,8.284159000740738e-05
372,util,2.8267595757235918e-05,8.264890819044993e-05
373,util,2.166654588952155e-05,7.46845299433024e-05
374,util,2.3597159460672644e-05,7.755952202028862e-05
375,util,3.42902539832543e-05,9.005838076290105e-05
376,util,1.9072581657341158e-05,6.758221407685664e-05
377,util,4.855333562170827e-05,0.00013226807635897326
378,util,2.003167297158881e-05,7.96800666926473e-05
379,util,2.6990763538603522e-05,8.147393061846866e-05
380,util,4.008511453618857e-05,0.00010280900430920855
381,util,3.581513369004752e-05,8.861779403969998e-05
382,util,4.097058849042323e-05,9.419017548945281e-05
383,util,2.768260313788684e-05,9.013894946880959e-05
384,util,2.019427069348656e-05,7.160750344206695e-05
385,util,2.2187395651485088e-05,7.319473051644321e-05
386,util,1.9405869175302683e-05,6.348120607617755e-05
387,util,1.3786444043934302e-05,4.640449572653519e-05
388,util,2.523274628993155e-05,8.701569077072638e-05
389,util,1.3838062526985161e-05,5.116124974729243e-05
390,util,4.885846732095161e-06,3.282349356467823e-05
391,util,1.1071203110487228e-05,5.198336714529487e-05
392,util,1.779353708296405e-05,6.4085324801832e-05
393,util,2.3054567099081158e-05,7.34117431964809e-05
394,util,1.2508435677847096e-05,4.64996779881185e-05
395,util,1.4730936126182147e-05,5.268057340437355e-05
396,util,2.8870416121561104e-05,9.546378435867089e-05
397,util,1.8988920676475672e-05,6.504712605456598e-05
398,util,2.343123193841598e-05,7.352287445685479e-05
399,util,1.4665701554525401e-05,5.8145461666982434e-05
400,util,7.268246388704713e-06,4.205488460153863e-05
401,util,2.759310678021598e-05,8.142646013394989e-05
402,util,1.4479703578333391e-05,5.2707181105082735e-05
403,util,1.8544080173432675e-05,6.29059666973753e-05
404,util,1.5761117165626336e-05,6.586269779431223e-05
405,util,1.2602713723550498e-05,4.8191192691056606e-05
406,util,1.1234250702588985e-05,4.938028402477711e-05
407,util,1.822852077534135e-05,6.42310207213154e-05
408,util,1.6293977477830483e-05,5.9319187169989576e-05
409,util,1.4119089074181648e-05,5.421144062066078e-05
410,util,1.74422507631862e-05,6.563947364305361e-05
411,util,1.7907898326968568e-05,6.232317867964841e-05
412,util,1.8593970667927854e-05,6.439818029910002e-05
413,util,1.2898893270428465e-05,5.318722305047513e-05
414,util,1.4084743555923817e-05,5.431302526768808e-05
415,util,1.0214087430269609e-05,4.661706494488178e-05
416,util,8.54286863760212e-06,3.9192169536530167e-05
417,util,1.4504011738369071e-05,5.0497167324906705e-05
418,util,1.6076401769844207e-05,7.543662983686575e-05
419,util,7.540469025394056e-06,3.7257139254880053e-05
420,util,1.4045430552974136e-05,6.345594526022596e-05
421,util,1.2264327957522968e-05,4.740859708294626e-05
422,util,6.72365957907756e-06,3.2987305477122826e-05
423,util,2.7154413096196855e-05,8.765536526995285e-05
424,util,2.3372082977296166e-05,6.986344104680053e-05
425,util,7.134806698258686e-06,3.4374582035289885e-05
426,util,1.3861019231627136e-05,5.5300622025049973e-05
427,util,5.025759874705826e-06,3.0259735729431506e-05
428,util,1.2099598821541194e-05,4.736492262538057e-05
429,util,8.61647190273207e-06,3.848788113069201e-05
430,util,1.0544560979660148e-05,4.008647808288111e-05
431,util,8.548191480520869e-06,4.2362768394664484e-05
432,util,2.61221954591893e-06,1.8708408861673123e-05
433,util,8.557469321895843e-06,4.174078428852741e-05
434,util,7.89018608340214e-06,5.477296886523045e-05
435,util,6.75554729696326e-06,3.320433632206284e-05
436,util,1.0702778313120554e-05,4.2081323382327514e-05
437,util,1.3016657775933304e-05,5.162676890182193e-05
438,util,8.215350306048363e-06,4.25263113450042e-05
439,util,6.405179178771382e-06,3.2917784565873576e-05
440,util,1.4672213248449282e-05,5.933263795168103e-05
441,util,2.4054495973202527e-06,1.4236796995321382e-05
442,util,4.183993465181517e-06,2.5448141958860477e-05
443,util,5.6003720697014085e-06,3.8156741998212207e-05
444,util,1.15073727324474e-05,5.97844353351384e-05
445,util,1.2769336833709719e-05,5.645744749312555e-05
446,util,1.1396483203590657e-05,4.779736918126176e-05
447,util,9.15762140604576e-06,4.207450356954049e-05
448,util,1.0394666268691393e-05,4.688815695253863e-05
449,util,8.640306345224572e-06,4.047960708052048e-05
450,util,5.683391947690908e-06,3.218495100104951e-05
451,util,5.2108377522396695e-06,3.274950817316627e-05
452,util,1.6166789387809938e-05,6.421494042872095e-05
453,util,1.7806718330117995e-05,7.703674143779727e-05
454,util,1.0753437167448226e-06,1.0232679001830523e-05
455,util,2.6707967162841773e-06,1.8611416140321274e-05
456,util,2.8316993310210925e-06,2.3874218373996724e-05
457,util,6.798587713934673e-06,4.138377039455438e-05
458,util,7.028812672677833e-06,3.967240663114604e-05
459,util,7.280694926384973e-06,4.434984921098506e-05
460,util,1.3935103996131627e-05,6.834134770931577e-05
461,util,6.44608865223717e-06,3.595090620643865e-05
462,util,7.382596164957345e-06,4.1871678156157335e-05
463,util,9.402017854547723e-06,4.4228190843897926e-05
464,util,4.520911639566139e-06,3.2082619018297086e-05
465,util,1.5765931783219764e-05,6.01698269107089e-05
466,util,5.1005900115067e-06,3.917097914579559e-05
467,util,9.6939904695802e-06,4.269790201925675e-05
468,util,1.0114973803208582e-05,5.23043475050346e-05
469,util,3.399109887419847e-06,2.4783908694137842e-05
470,util,3.5010676362898925e-06,2.5803614225439943e-05
471,util,1.516504638826785e-06,1.4690061788014158e-05
472,util,9.375288835178527e-06,4.656821304232869e-05
473,util,5.670562254367455e-06,3.173943496408386e-05
474,util,3.0963495997467052e-06,2.1752894840741525e-05
475,util,1.2485774003590514e-05,4.812807853202974e-05
476,util,3.5736790220327036e-06,1.751226047222469e-05
477,util,1.3867427117516193e-05,5.897227272756788e-05
478,util,4.024173371131914e-06,3.969351344308598e-05
479,util,8.54355077497454e-06,4.4210933282412986e-05
480,util,2.085574885095929e-05,7.247496804915565e-05
481,util,4.81797635816605e-06,3.419080381698281e-05
482,util,5.0921202329329115e-06,3.547264837443888e-05
483,util,2.6532142657827996e-08,4.5504970455421214e-08
484,util,1.321334731882954e-06,1.282516794278081e-05
485,util,5.087791071517536e-06,3.343311463083917e-05
486,util,3.594090894343798e-06,2.0629207396662966e-05
487,util,1.6007518558649547e-05,6.21693702098021e-05
488,util,1.170203474453079e-05,6.022863839712967e-05
489,util,5.61636158612526e-06,3.9169476779702325e-05
490,util,8.443313957530001e-06,4.396814458206183e-05
491,util,3.218745377685066e-08,4.923436622780848e-08
492,util,8.026135494696935e-06,3.9213271565159004e-05
493,util,2.277543923097213e-06,1.583994972969878e-05
494,util,4.128817775269323e-06,2.9243181534704208e-05
495,util,2.812373533580409e-08,4.1342824580947974e-08
496,util,1.3580113485858963e-06,1.3193022733862558e-05
497,util,3.829202659718966e-06,2.556583842827048e-05
498,util,1.9903479827952543e-06,1.9546239812018278e-05
499,util,4.538405371705538e-06,3.740427806119919e-05
500,util,7.004729131787081e-06,4.615161961361618e-05
501,util,1.9623031618940778e-06,1.929119379438638e-05
502,util,9.199334459335923e-06,4.148044957355756e-05
503,util,5.622784602821885e-06,2.7967387252536575e-05
504,util,5.641134945914247e-06,4.524458973159962e-05
505,util,7.626569910448577e-06,6.128010618797962e-05
506,util,2.966236155609956e-06,2.061445222753976e-05
507,util,7.059522005165159e-06,4.054533132888315e-05
508,util,5.683939931598722e-07,5.41214511397817e-06
509,util,6.49722173816477e-06,3.6817264503185634e-05
510,util,1.3539127475576014e-06,1.3213495886157072e-05
511,util,4.7555698853918025e-06,3.4914504655093225e-05
512,util,3.305772658738828e-06,2.54527912824937e-05
513,util,4.624898023159132e-06,3.05875426962939e-05
514,util,4.079714592282293e-06,2.3920264538544134e-05
515,util,4.0667970790794575e-06,2.8279348834008593e-05
516,util,2.7801758099321173e-06,2.7393968005367968e-05
517,util,4.966078261432402e-06,2.818497391589986e-05
518,util,2.7313637891808656e-08,5.6222781236446355e-08
519,util,1.4986618347062349e-06,1.4636071475427643e-05
520,util,7.1504349774217e-06,3.687082161819137e-05
521,util,3.836348779560519e-06,2.7208383404968294e-05
522,util,2.9025718339352304e-06,2.109311304685033e-05
523,util,6.78938098403644e-06,4.685922866676272e-05
524,util,2.862334458521588e-06,2.038450354803359e-05
525,util,1.2727924343956419e-06,1.2475268922163084e-05
526,util,1.5325294407611415e-07,9.819992652454903e-07
527,util,1.3015303806336895e-06,1.2758680957677264e-05
528,util,3.595468019837758e-06,3.5572607193742284e-05
529,util,1.7432568423023468e-06,1.6752900681460514e-05
530,util,1.1618129490885328e-06,1.1347303462803178e-05
531,util,2.6713037335954278e-06,1.9151067918093746e-05
532,util,3.951431487643862e-06,2.4698151560359843e-05
533,util,2.23609063903035e-06,2.2038100624808465e-05
534,util,3.543819461713416e-06,3.501688810545677e-05
535,util,4.011536233062516e-06,2.3598887792172212e-05
536,util,2.161201347968987e-08,5.8967459275474376e-08
537,util,2.1996771300113334e-08,7.055156031024178e-08
538,util,8.917943600316983e-07,8.639448670110584e-06
539,util,2.011712310845512e-08,5.405870937501021e-08
540,util,4.248260834164108e-06,2.6768683453186933e-05
541,util,3.348527564577664e-06,2.221391726516009e-05
542,util,2.434754991937874e-06,1.7608832602656685e-05
543,util,6.358088893500441e-06,3.778137738828458e-05
544,util,3.1214030150895156e-06,3.08768643287704e-05
545,util,5.520530467888753e-06,3.5005527174017575e-05
546,util,4.7756031878885565e-06,2.5362833257165482e-05
547,util,5.640651350659552e-06,3.828530303217351e-05
548,util,6.812756117993573e-07,6.599133327238445e-06
549,util,4.387231103773014e-06,2.7163881257894753e-05
550,util,1.7389111355045444e-08,3.875498258756329e-08
551,util,2.9342280613650863e-06,2.2276678470429593e-05
552,util,1.4457525326207435e-07,1.2603819592061224e-06
553,util,1.7630035179341152e-06,1.7273245916128788e-05
554,util,1.081716680484883e-06,1.0556200511744949e-05
555,util,4.688430642383633e-06,3.396095772473636e-05
556,util,1.9954373603179355e-06,1.966414952453265e-05
557,util,1.0699004518702909e-05,6.354031165828458e-05
558,util,1.0819791324300477e-05,6.49995602365925e-05
559,util,9.35299192428612e-07,9.108219568826711e-06
560,util,4.911670996339784e-07,4.718135930873917e-06
561,util,1.8713167929090825e-06,1.8402566095274092e-05
562,util,2.70295599373134e-08,9.81097823381531e-08
563,util,3.259016907641868e-06,2.3004072505335457e-05
564,util,3.993757820828656e-06,2.664740567978965e-05
565,util,1.454028555338557e-06,1.4233479348963427e-05
566,util,1.621647607261365e-06,1.5505391388174747e-05
567,util,1.4705060141005647e-05,6.832402773336891e-05
568,util,3.2479647751118695e-08,1.6698601306169023e-07
569,util,2.2959195589411768e-06,1.672615155661924e-05
570,util,4.188077158547915e-06,2.978588255358518e-05
571,util,2.742926952714912e-08,1.1406750260735867e-07
