internship_placement_reports,class_performance
0.2514120754409468,0.7412959802241371
0.2481836689722516,0.7392974613939082
0.24355897513967195,0.7387486600304675
0.23969481395970382,0.73606162385299
0.23515500867724964,0.7355434168884927
0.23137488716190574,0.7350336943594739
0.22763256686171526,0.7373875509270109
0.22321338405024096,0.7382918192675358
0.22026696449545283,0.7363283179518467
0.21520715199335544,0.7350992912533465
0.21091222333056475,0.7331684198914864
0.20594595824011624,0.7312554719577307
0.20245792722914366,0.729359606393916
0.1997190622425665,0.727479984593684
0.19772187162014082,0.7293052061262147
0.19292367641207686,0.7296686455225037
0.19029823421929312,0.7286619786279933
0.18630663559111127,0.728397529080172
0.18306922418583343,0.7282209550673139
0.1784898418452416,0.7302696715613043
0.17601777090210582,0.7322975219119688
0.17425759319308476,0.7328216147554566
0.1711587206673157,0.7341857312221034
0.16876898516372343,0.7310353363945592
0.16641215969191867,0.7325245144256801
0.16407890247483192,0.7324812686633008
0.1597615709694134,0.7316807741426852
0.15682568401938415,0.7308861464994086
0.15325002031868765,0.7300993844242072
0.1497101132549981,0.7316006659742637
0.14821301212244814,0.7330889329225312
0.1447504699377841,0.7354354429145442
0.14330296523840624,0.7362251931998555
0.14186993558602218,0.7402122188177819
0.14045123623016195,0.741934374013607
0.1377623330655598,0.7420667831326313
0.13510031893260366,0.742197509815302
0.13182272953982682,0.7439023348380558
0.12987124491679491,0.7449011253325907
0.12794818758113316,0.7459859807760518
0.12604436081882803,0.7470631112449543
0.12355299558862014,0.7465964277706586
0.12170200482172412,0.7485741326209889
0.11925406315148726,0.7489070531297339
0.11806152251997239,0.7508646312639037
0.11626544648376284,0.7528025747240094
0.11449618421995204,0.7531800494681792
0.11335122237775253,0.7543755631307042
0.11161110235500182,0.7580266463299871
0.10928177573350543,0.7583538582265853
0.10758235017719721,0.76196600658432
0.1059087381659163,0.763172374797384
0.1042518622747482,0.765197415955957
0.10320934365200071,0.7680339291890232
0.10158824465548293,0.768436971629367
0.09999210068582143,0.7714654866135225
0.09783165663274988,0.7710702050028988
0.09513866329461862,0.7750393131906556
0.09306147618711341,0.7756256086335482
0.09213086142524228,0.7754146274766038
0.09065526492595724,0.782201889143715
0.08864013650663242,0.7828006866799513
0.0866622866741566,0.7834770342891588
0.08579566380741503,0.7833376466732265
0.08386328398516153,0.786765849790768
0.08302465114530992,0.7884672596458765
0.08167405636229891,0.7866083883553884
0.08034531389606846,0.7921568605038652
0.07903814559746358,0.7912990878503153
0.07824776414148894,0.7941499466048582
0.07696157134042986,0.7951247884968653
0.07619195562702556,0.7988653624862331
0.07492632091111112,0.803495500093361
0.074177057702,0.8080780787989796
0.07293157196533581,0.8098393816696416
0.07121127617994094,0.8107373336875319
0.07049916341814152,0.8134931240680658
0.06929868175108936,0.8152875699335149
0.06761471486783695,0.818931380559222
0.06693856771915858,0.8234727530807374
0.06577369200909625,0.8251701242398533
0.06412497502326377,0.8296497842034419
0.06298823524016038,0.8340859568846813
0.062358352887758775,0.8394110173834073
0.06074378929313967,0.8446828352319136
0.060136351400208274,0.8462574801697703
0.05953498788620619,0.8525217742039858
0.057964981119713585,0.8596658492783574
0.056898002864701175,0.8610915456865068
0.055370558347984475,0.8587925854127022
0.05340324312258722,0.865186836522217
0.05194272456742731,0.8677797631969008
0.05096794389833774,0.8675185662902097
0.05045826445935436,0.8712513740022847
0.04951388995518586,0.8750472987696528
0.04857895919605904,0.8837495280735509
0.04721358588494853,0.8854423520167662
0.045877204356248084,0.8911841289375454
0.04368994097298368,0.8918866793982724
0.04197945119015204,0.8986807699712315
0.04071059642951598,0.9013904055425089
0.04030349046522082,0.902136448460851
0.03949087693667515,0.9080424310367846
0.0390959681673084,0.9128693043286189
0.038705008485635316,0.9176488575988327
0.038317958400778965,0.9183035087191149
0.037934778816771174,0.9230266931056164
0.03755543102860346,0.9266833145097059
0.035951140846637045,0.9272457649754071
0.03518940730206696,0.9309530412165811
0.03444256666193746,0.9336817012031842
0.034098140995318084,0.9363827652191834
0.033369406703214186,0.9391419133930448
0.033035712636182046,0.9481178116409815
0.032705355509820226,0.9528410749548523
0.03199765998173846,0.957613410553365
0.030916399435953958,0.9602418866850366
0.030607235441594417,0.958707524899784
0.030301163087178472,0.9645732015084193
0.029624536797784495,0.9735450651617955
0.029328291429806648,0.9760977218857169
0.0282877791984642,0.9828456115587334
0.028004901406479557,0.9863595983148246
0.02735123773389257,0.9898389527052177
0.02633049603950926,0.9964489273454968
0.025333847707914716,1.0009763330701948
0.02434716585963612,1.0033338946326884
0.02410369420103976,1.006728961997868
0.023502843529200308,1.012315390630703
0.023267815093908305,1.0146401119879824
0.02303513694296922,1.0169413945729275
0.02280478557353953,1.0236009994471669
0.022576737717804135,1.0292186635195086
0.022350970340626095,1.0358620420129434
0.022127460637219834,1.0402719520446067
0.021906186030847635,1.0500477652017888
0.02134736849648387,1.0533158655616883
0.020800651657397196,1.0577286835954816
0.020592645140823224,1.064389672271915
0.020386718689414992,1.0687810353744778
0.020182851502520843,1.077647586509624
0.019340062034164267,1.0842092100574872
0.019146661413822624,1.092920527145511
0.018955194799684397,1.0949684985156414
0.018765642851687553,1.099308868024102
0.018269917309703457,1.10584619116461
0.018087218136606423,1.1123173084059415
0.01790634595524036,1.1165656055879887
0.017425286989017224,1.1207707149719788
0.016949038612456318,1.1305672071087143
0.01647755271966102,1.1402668232956221
0.01631277719246441,1.1453626138217405
0.016149649420539765,1.1537870664181324
0.015686157419663633,1.1621261766550899
0.015529295845466997,1.1692541309754128
0.015374002887012328,1.176311762234605
0.015220262858142205,1.1821730829585397
0.015068060229560783,1.1903342628537041
0.014627267034815076,1.200794345567645
0.014480994364466924,1.211263911417085
0.014336184420822256,1.2216288544309621
0.014192822576614033,1.230851606615572
0.014050894350847894,1.2330835524705952
0.013910385407339415,1.236519393577845
0.01349833379915142,1.2445444622842172
0.013095949135550906,1.2467817814533222
0.012964989644195396,1.2501590591444394
0.012835339747753442,1.2594100246710231
0.012183102237479381,1.2650694798753492
0.012061271215104587,1.2706729898154097
0.011940658502953541,1.2762211732379942
0.011821251917924006,1.286381635849819
0.011703039398744765,1.2964408058450954
0.011586009004757317,1.3053320215799875
0.011470148914709745,1.309523719530137
0.011355447425562647,1.316028275958357
0.01124189295130702,1.3259992709449595
0.01112947402179395,1.3335161746760513
0.01101817928157601,1.3386037924110574
0.01090799748876025,1.3436413136732048
0.010798917513872647,1.3509838708820323
0.010690928338733922,1.3606081082364123
0.010332735423706755,1.3654262483917021
0.010229408069469688,1.3701971146707879
0.01012711398877499,1.3749204141557116
0.01002584284888724,1.3795967106725693
0.009925584420398368,1.388935756525
0.009826328576194384,1.3981814793909833
0.009728065290432441,1.407334291265887
0.009630784637528117,1.416395359506169
0.009534476791152836,1.423011234437965
0.009439132023241308,1.4296541449605342
0.009344740703008895,1.4385964334368344
0.009251293295978806,1.4450846314705468
0.009158780363019018,1.4539739275318715
0.009067192559388827,1.4627741566697567
0.008976520633794938,1.469200744913052
0.00888675542745699,1.4780452779482955
0.00879788787318242,1.4844067413373174
0.008709908994450595,1.4895895193627837
0.008396675353420239,1.4935199672967505
0.008312708599886037,1.5023166557073961
0.008229581513887177,1.5098188388861677
0.008147285698748305,1.5173342214764383
0.008065812841760821,1.5259877718830097
0.0077684921699356126,1.5345553196843007
0.007690807248236256,1.5430383213586063
0.007613899175753894,1.551437521133547
0.007537760183996355,1.5597532355976744
0.007462382582156391,1.5655632866413702
0.007387758756334827,1.5737387359227755
0.007313881168771478,1.5818339512451258
0.007240742357083763,1.5886365121632002
0.007168334933512926,1.5965841555368958
0.007096651584177796,1.6045439431214366
0.0070256850683360185,1.6124259544176156
0.0069554282176526585,1.620229503635982
0.006885873935476132,1.627955347002135
0.006817015196121371,1.6356930950165465
0.006748845044160157,1.643354701785956
0.0066813565937185555,1.6510280309783165
0.00661454302778137,1.6586250193019303
0.006548397597503556,1.6661472668550399
0.00648291362152852,1.6735949081822883
0.006418084485313235,1.68096908675446
0.006353903640460103,1.688355845433275
0.0062903646040555015,1.6956690110068111
0.006227460958014947,1.702994584583477
0.006165186348434797,1.710246988964301
0.0061035344849504495,1.717426887187267
0.0060424991401009445,1.7245368017417666
0.005982074148699935,1.7315766774798853
0.005922253407212935,1.7385463881502985
0.005863030873140805,1.7454477600225684
0.005804400564409397,1.7522813643232547
0.005746356558765303,1.7541778578908895
0.0056888929931776504,1.7610104742187314
0.005632004063245874,1.7677763149703822
0.0055756840226134155,1.7745569495273186
0.0055199271823872815,1.7813497779271146
0.0054647279105634085,1.7880757275374295
0.005410080631457774,1.7947359929639244
0.005355979825143196,1.8013313985828547
0.005302420026891764,1.8078622977365015
0.005071380071938582,1.8144082959581356
0.005020666271219196,1.8208903847631497
0.004970459608507004,1.8273098302639004
0.004920755012421934,1.8336671555197368
0.004871547462297714,1.8400395718539382
0.004822831987674737,1.8463489192747067
0.004774603667797989,1.8526718447200277
0.00472685763112001,1.8590080180662014
0.00467958905480881,1.8652826136573675
0.004632793164260722,1.8714954886827146
0.0045864652326181145,1.8777211395682936
0.004540600580291933,1.8838870749440948
0.004495194574489014,1.8899927762780961
0.004450242628744124,1.8960388469833986
0.0044057402024566825,1.9020268722914118
0.004361682800432116,1.9079559050678234
0.004318065972427795,1.913897859026236
0.004274885312703517,1.9198519845768347
0.004232136459576481,1.9257484985903899
0.004189815094980716,1.931586411344386
0.004147916944030909,1.9373681443477717
0.003950776413257414,1.9430931714687776
0.00391126864912484,1.9487633615289306
0.0038721559626335913,1.9543789412761114
0.0038334344030072553,1.9599402132840027
0.0037951000589771825,1.9616289591831213
0.003757149058387411,1.9671216403753369
0.0037195775678035368,1.972629784251994
0.0036823817921255012,1.9780844044551384
0.003645557974204246,1.983487061565848
0.0036091023944622037,1.988904472151129
0.0035730113705175815,1.994269132761258
0.0035372812568124057,1.9996476441580235
0.0035019084442442817,2.0049744034956087
0.003466889359801839,2.010248612965376
0.0034322204662038205,2.0155357049806075
0.003397898261541782,2.0181979017162304
0.003363919278926364,2.023471075820505
0.0033302800861371006,2.0286938456030876
0.0032969772852757297,2.0338661347959106
0.0032640075124229723,2.0389892056870997
0.0032313674372987425,2.0440626590422712
0.003199053762925755,2.0490869019263744
0.0031670632252964975,2.0540626948949043
0.0031353925930435326,2.0589907612400173
0.0031040386671130973,2.0638722351028544
0.0030729982804419665,2.0687061171064522
0.003042268297637547,2.073494376393219
0.0030118456146611713,2.078236440333448
0.0029817271585145595,2.082995554722542
0.002951909886929414,2.085177800398448
0.0029223907880601197,2.0899314131388316
0.0028931668801795186,2.0946388082547713
0.0028642352113777236,2.0993006022819416
0.0028355928592639465,2.1039763387765498
0.0028072369306713072,2.108607114455914
0.0027791645613645943,2.11325221998269
0.0027513729157509484,2.1178531513149976
0.002723859186593439,2.122409934791341
0.0026966205947275045,2.126923774539871
0.0026696543887802294,2.1313932311696875
0.002642957844892427,2.135820507611668
0.0026165282664435026,2.140205462648665
0.0025903629837790675,2.144548275899406
0.0025644593539412767,2.1488500072978107
0.002538814760401864,2.1531107636622466
0.002513426612797845,2.1573874505739585
0.0024882923466698664,2.1616227963998886
0.0024634094232031676,2.165873810740972
0.0024387753289711357,2.167518968631685
0.0024143875756814244,2.1717709747568783
0.0023902436999246103,2.175982121663631
0.0023663412629253643,2.180206997401963
0.0023426778502961105,2.1843914183603763
0.002319251071793149,2.1885356789798878
0.0022960585610752177,2.1926409026123905
0.0022730979754644657,2.1967072801362773
0.002250366995709821,2.200787222692495
0.002227863325752723,2.204827825325451
0.0022055846924951958,2.2088297117120606
0.0021835288455702437,2.2127935012244455
0.0021616935571145413,2.216719887576785
0.0021400766215433956,2.2206605443253586
0.0021186758553279617,2.2245645590488827
0.002097489096774682,2.2284317682934263
0.002076514205806935,2.232312138759549
0.0020557490637488655,2.2362052755934743
0.002035191573111377,2.240061160365502
0.002014839657380263,2.243880745814502
0.0019946912608064605,2.2476639121240924
0.001974744348198396,2.2514113109548526
0.001954996904716412,2.255123502464561
0.001935446935669248,2.2588491099484256
0.0019160924663125555,2.2625390024544196
0.0018969315416494299,2.266241157327985
0.0018779622262329355,2.2699545438099693
0.0018591826039706062,2.273678510830432
0.0018405907779309,2.2773670097120915
0.001822184870151591,2.2796876393270242
0.0018039630214500752,2.283319912063741
0.0017859233912355746,2.286918680241136
0.0017680641573232189,2.29048363865006
0.0017503835157499867,2.294059916191295
0.0017328796805924868,2.297646139858046
0.0017155508837865619,2.3011990456738207
0.0016983953749486963,2.30471797670031
0.0016814114211992093,2.3082040804019255
0.0016645973069872172,2.3116576154240596
0.001647951333917345,2.315078442982937
0.0016314718205781716,2.318466674700104
0.00161515710237239,2.3218234259858552
0.001599005531348666,2.3251489337570157
0.0015830154760351793,2.328485294950172
0.0015671853212748275,2.331831739748445
0.0015515134680620791,2.3351472076591917
0.0015359983333814583,2.3384722038993035
0.0015206383500476438,2.3417658519202234
0.0015054319665471674,2.345028952349978
0.0014903776468816958,2.3482619677694343
0.0014754738704128789,2.3514651015166206
0.00146071913170875,2.3546380591221237
0.0014461119403916627,2.357821284713271
0.0014316508209877461,2.3610144472173302
0.0014173343127778686,2.3641780032663253
0.00140316096965009,2.367349748093762
0.001389129359953589,2.3705294995571045
0.001375238066354053,2.373679880554166
0.0013614856856905126,2.376800887045984
0.0013478708288336074,2.379929417018832
0.0013343921205452712,2.383064182074817
0.0013210481993398185,2.3862041385998767
0.0013078377173464204,2.389314562069827
0.0012947593401729561,2.3923965694752702
0.0012818117467712266,2.3954499553016384
0.0012689936293035142,2.3984739090102423
0.0012563036930104791,2.401470260538505
0.0012437406560803744,2.4044735730374263
0.0012313032495195706,2.4074491641109668
0.001218990217024375,2.4104305138556894
0.0012068003148541311,2.413416285863986
0.0011947323117055897,2.41637451687332
0.0011827849885885338,2.41930571647291
0.0011709571387026486,2.4222102131106666
0.0011592475673156222,2.4250872562573624
0.001147655091642466,2.4279694795183886
0.0011361785407260413,2.430824874629071
0.0011248167553187809,2.433653488196065
0.001113568587765593,2.4364556162516684
0.0011024329018879371,2.4392311290430566
0.0010914085728690578,2.441981094370697
0.0010804944871403673,2.4447061673061543
0.0010696895422689636,2.447405867164104
0.001058992646846274,2.450080814823749
0.0010484027203778112,2.4527313978323013
0.001037918693174033,2.4553571112063386
0.0010275395062422927,2.457989127722049
0.0010172641111798697,2.4605976991855196
0.001007091470068071,2.4632128223335856
0.0009970205553673903,2.4658038850042954
0.0009870503498137164,2.468371643266878
0.0009771798463155791,2.470915198068773
0.0009674080478524233,2.4734359792388614
0.0009577339673738991,2.4759338331601937
0.0009481566277001601,2.478437939826491
0.0009386750614231585,2.4809479398242327
0.0009292883108089269,2.4834355889404933
0.0009199954277008376,2.485928075879729
0.0009107954734238292,2.4883981723267126
0.0009016875186895908,2.4908462399017974
0.000892670643502695,2.4932720310816507
0.000883743937067668,2.4957035704865795
0.0008749064976969913,2.498140250233091
0.0008661574327200214,2.500581285861999
0.0008574958583928211,2.503000681154934
0.000848920899808893,2.5054236783208426
0.0008404316908108041,2.507849472025698
0.000832027373902696,2.510277749698859
0.000823707100163669,2.5127084087386766
0.0008154700291620324,2.515116902630454
0.0008073153288704121,2.5175034952956197
0.000799242175581708,2.519868446346427
0.0007912497538258909,2.522235295920043
0.0007833372562876319,2.5245811227253427
0.0007755038837247556,2.5269058532378814
0.000767748844887508,2.5292091807252755
0.0007600713564386329,2.5314917774143653
0.0007524706428742466,2.533753480260011
0.000744945936445504,2.535994534472776
0.000737496477081049,2.5382155646970928
0.0007301215123102384,2.540417215358204
0.000722820297187136,2.542622012859985
0.0007155920942152646,2.5448074960527385
0.000708436173273112,2.546973455582244
0.0007013518115403809,2.549120186128033
0.0006943382934249771,2.549886135931726
0.0006873949104907273,2.552029560164629
0.00068052096138582,2.5541539996991447
0.0006737157517719618,2.5562808923723424
0.0006669785942542422,2.558388500240559
0.0006603088083116998,2.560499150666153
0.0006537057202285828,2.5625909838855057
0.000647168663026297,2.56329796142282
0.0006406969763960341,2.5654065201674987
0.0006342900066320737,2.5675158952165646
0.000627947106565753,2.569606562297814
0.0006216676355000955,2.571678160813779
0.0006154509591450945,2.573731331954741
0.0006092964495536436,2.575766100053325
0.0006032034850581071,2.577802031477031
0.0005971714502075261,2.579839199343967
0.0005911997357054508,2.5818761320911365
0.0005480409758689027,2.5838950188888843
0.0005425605661102137,2.585895452543579
0.0005371349604491116,2.587878172782967
0.0005317636108446205,2.589842823795472
0.0005264459747361743,2.591789993676948
0.0005211815149888126,2.59371993964373
0.0005159696998389245,2.5956325074675535
0.0005108100028405352,2.5975462559461504
0.0005057019028121299,2.5994605743533135
0.0005006448837840085,2.6013584730297077
0.0004956384349461685,2.603257003428349
0.0004906820505967067,2.60513852069588
0.0004857752300907396,2.6070031855831304
0.0004809174777898322,2.608851708465728
0.0004761083030119339,2.6106841858358916
0.00047134721998181456,2.6125005082044264
0.0004666337477819964,2.6143004089119146
0.00046196741030417646,2.6161014332681667
0.0004573477362011347,2.6178867225625395
0.00045277425883912334,2.619655972633923
0.0004482465162507321,2.621409740949976
0.00044376405108822477,2.6231477112923915
0.0004393264105773425,2.6248868183738647
0.00043493314647156906,2.626610748814383
0.00043058381500685335,2.6283196971602827
0.00042627797685678483,2.630013676488309
0.000422015197088217,2.6316927739453675
0.00041779504511733483,2.633357229905331
0.0003806970753159445,2.635006827630259
0.00037689010456278503,2.6366580432120985
0.0003731212035171572,2.6382946834239447
0.0003693899914819856,2.63991689615801
0.0003656960915671658,2.641525463873629
0.0003620391306514941,2.643119658117405
0.00035841873934497917,2.6447157412644264
0.0003548345519515294,2.646297831755711
0.0003512862064320141,2.647865977196786
0.0003477733443676939,2.649420182406198
0.000344295610924017,2.6509762347444603
0.00034085265481477683,2.652518477780816
0.00033744412826662904,2.654047369901877
0.00033406968698396276,2.6555633628870643
0.00033072899011412314,2.6570665384555383
0.0003274217002129819,2.658570957810668
0.0003241474832108521,2.660062032914318
0.00032090600837874353,2.661554861290442
0.0003176969482949561,2.6630350992811183
0.0003145199788120065,2.664502526609865
0.0003113747790238865,2.6659571564335964
0.0003082610312336476,2.667398823208839
0.0003051784209213111,2.6688282256728355
0.00030212663671209803,2.670258813274878
0.00029910537034497705,2.671690951562573
0.0002961143166415273,2.673110850357608
0.000293153173475112,2.6745319239407617
0.00029022164174036084,2.6759538483588403
0.0002873194253229572,2.677376674550459
0.00028444623106972764,2.678799663042944
0.00028160176875903037,2.6802103135779474
0.00027878575107144005,2.6816086487890853
0.0002759978935607256,2.682994830235237
0.0002732379146251184,2.684368997828694
0.0002705055354788672,2.6857314401753345
0.0002678004801240785,2.687094915424214
0.00026512247532283774,2.688458895520211
0.00026247125056960935,2.6898109923761093
0.00025984653806391324,2.691151450372906
0.00025724807268327413,2.6924922901282544
0.0002546755919564414,2.6938221593056286
0.00025212883603687694,2.6951522750547436
0.00024960754767650815,2.696470528843147
0.00024711147219974306,2.697777690678157
0.0002446403574777456,2.6990732878499823
0.00024219395390296815,2.700369156734755
0.00023977201436393847,2.701665051613134
0.00023737429422029908,2.7029604035802492
0.00023500055127809608,2.7042443066653266
0.00023265054576531512,2.70551725792721
0.00023032404030766198,2.706779388218517
0.00022802079990458536,2.7080306177609788
0.0002257405919055395,2.7092816736176433
0.0002234831859864841,2.7105324433779865
0.00022124835412661926,2.7117727890994896
0.00021903587058535307,2.713002532153609
0.00021684551187949952,2.714221760789611
0.0002146770567607045,2.715430679955048
0.00021253028619309746,2.7166293561602934
0.0002104049833311665,2.717817750482586
0.00020830093349785483,2.7189963100669146
0.0002062179241628763,2.720175008394267
0.00020415574492124752,2.721344194027255
0.00020211418747203503,2.7225034450886265
0.00020009304559731467,2.7236629023822796
0.00019809211514134153,2.7248124278637156
0.0001961111939899281,2.7259528171825154
0.00019415008205002883,2.7270928417288083
0.00019220858122952854,2.7282229539435967
0.00019028649541723324,2.729343599020269
0.0001883836304630609,2.7304547633107497
0.0001864997941584303,2.731556612201458
0.000184634796216846,2.732649135873107
0.00018278844825467752,2.733732444925547
0.00018096056377213073,2.734816077497407
0.00017915095813440942,2.7358904527736083
0.00017735944855306533,2.736956168724856
0.00017558585406753468,2.7380218216332333
0.00017382999552685932,2.739087563052369
0.00017209169557159073,2.740153349208262
0.00017037077861587483,2.7412106906620757
0.0001686670708297161,2.742259296456622
0.00016698040012141894,2.7433079700711516
0.00016531059612020474,2.7443479914509337
0.00016365749015900268,2.745379365519707
0.00016202091525741266,2.7464023243976685
0.00016040070610483852,2.7474168990351076
0.00015879669904379014,2.7484235911824757
0.00015720873205335223,2.749422170870256
0.0001556366447328187,2.750421014013309
0.00015408027828549053,2.751411633391451
0.00015253947550263562,2.752402014560727
0.00015101408074760927,2.7533844937317644
0.00014950393994013318,2.7543585156626382
0.00014800890054073184,2.755332139278807
0.00014652881153532453,2.7563052832278565
0.00014506352341997128,2.75727050211753
0.00014361288818577156,2.75822786059877
0.00014217675930391384,2.75917749303017
0.0001407549917108747,2.760119405083901
0.00013934744179376596,2.7610536465640556
0.0001379539673758283,2.7619804005937807
0.00013657442770207,2.7629067774173954
0.0001352086834250493,2.763825705092232
0.0001338565965907988,2.764737527839704
0.00013251803062489081,2.765641929328993
0.00013119285031864191,2.7665461110680747
0.0001298809218154555,2.7674429572554313
0.00012858211259730095,2.768332924782785
0.00012729629147132794,2.7692157505697925
0.00012602332855661468,2.7700987521830354
0.00012476309527104852,2.7709745407237003
0.00012351546431833802,2.771843294665419
0.00012228030967515463,2.7727047785184378
0.00012105750657840309,2.7735592925540984
0.00011984693151261905,2.774413710666772
0.00011864846219749286,2.7752682521175074
0.00011746197757551794,2.776122385315475
0.00011628735779976275,2.776969682960571
0.00011512448422176512,2.7778099589261505
0.00011397323937954746,2.778650122716962
0.00011283350698575199,2.779483428903388
0.00011170517191589446,2.780309780556365
0.00011058812019673552,2.7811297110375177
0.00010948223899476817,2.7819425699887392
0.00010838741660482048,2.7827546475705693
0.00010730354243877228,2.7835661949268626
0.00010623050701438456,2.7843714662353447
0.00010516820194424071,2.785170175616852
0.0001041165199247983,2.785962148627291
0.00010307535472555032,2.7867536874550156
0.00010204460117829482,2.787538657659865
0.00010102415516651187,2.7883233683203468
0.00010001391361484675,2.789101898435284
9.901377447869828e-05,2.7898743656261384
9.802363673391129e-05,2.79064049453125
9.704340036657217e-05,2.791400482633183
9.607296636290644e-05,2.7921542679035194
9.511223669927737e-05,2.792907879251263
9.41611143322846e-05,2.793655548574013
9.321950318896176e-05,2.794403208504296
9.228730815707214e-05,2.795144717230979
9.136443507550142e-05,2.7958799959171095
9.045079072474641e-05,2.796609552339282
8.954628281749895e-05,2.7973336208934367
8.865081998932396e-05,2.7980521309381112
8.776431178943072e-05,2.7987700766521177
8.688666867153642e-05,2.799487552564217
8.601780198482105e-05,2.800204659728346
8.515762396497284e-05,2.800921384767008
8.430604772532311e-05,2.801637301519841
8.346298724806988e-05,2.802347526966486
8.262835737558919e-05,2.803052499099273
8.18020738018333e-05,2.803756620454003
8.098405306381496e-05,2.8044599175729044
8.017421253317682e-05,2.805157537558048
7.937247040784505e-05,2.8058540815140964
7.85787457037666e-05,2.8065449260412714
7.779295824672893e-05,2.8072346907336185
7.701502866426165e-05,2.8079190596082646
7.624487837761902e-05,2.808597938067784
7.548242959384283e-05,2.809275589840814
7.47276052979044e-05,2.8099523226782823
7.398032924492536e-05,2.8106277763517964
7.324052595247611e-05,2.811297686297522
7.250812069295135e-05,2.811966252615684
7.178303948602183e-05,2.812629380209027
7.106520909116162e-05,2.813287348879808
7.035455700025e-05,2.813940369380875
6.96510114302475e-05,2.814588546665888
6.895450131594502e-05,2.8152315266998538
6.826495630278557e-05,2.815869515696848
6.758230673975772e-05,2.816506296675156
6.690648367236014e-05,2.8171416221930934
6.623741883563654e-05,2.81777175280315
6.557504464728017e-05,2.818396891680619
6.491929420080737e-05,2.819017399854527
6.42701012587993e-05,2.8196368140057086
6.36274002462113e-05,2.8202511390728273
6.299112624374919e-05,2.820860757696384
6.236121498131169e-05,2.821465516524249
6.173760283149857e-05,2.822065599251795
6.112022680318359e-05,2.8226613070837576
6.050902453515175e-05,2.823256220519253
5.990393428980023e-05,2.8238468706364217
5.9304894946902223e-05,2.8244327190982697
5.87118459974332e-05,2.825017500307477
5.812472753745887e-05,2.8255978495578224
