iteration,model,mean_loss,std_loss
0,util,0.7753527489304542,0.2980507639350342
1,util,0.6995394238922745,0.29547728903281656
2,util,0.6351465708063916,0.26452211185606195
3,util,0.6404106021719054,0.2550801361201532
4,util,0.584797066678293,0.2875998650857979
5,util,0.6332472223800142,0.2374913421280073
6,util,0.5796947012841701,0.24865687164897055
7,util,0.5909050762548577,0.2485410648110969
8,util,0.5609747297437024,0.25063711385020415
9,util,0.5540868690802654,0.24186812633895044
