iteration,mean_reward,std_reward
0,1.564642857142857,0.19921369666460065
1,1.537142857142857,0.1820321792588176
2,1.525,0.20306955679756428
3,1.544285714285715,0.17815093348630204
4,1.5092857142857143,0.20282570178880796
5,1.5625000000000002,0.2178498242330421
6,1.4992857142857139,0.19580941379466987
7,1.5367857142857142,0.19958215279499744
8,1.525714285714286,0.19840434903067453
9,1.5489285714285708,0.20950957067418574
10,1.5110714285714297,0.20289329406244605
11,1.5303571428571423,0.17709208661839504
12,1.5735714285714295,0.2285613837078543
13,1.5432142857142859,0.18994460792987156
14,1.528571428571428,0.19325356083526685
15,1.5453571428571422,0.20927809591204571
16,1.545357142857142,0.20030939079538015
17,1.5439285714285718,0.20221067766877512
18,1.5421428571428566,0.17995038998886015
19,1.5617857142857146,0.19755230513792071
20,1.5553571428571424,0.18628860372430472
21,1.5717857142857141,0.19460156835997822
22,1.5489285714285714,0.1940870176188074
23,1.5210714285714286,0.19503368364234425
24,1.5278571428571428,0.20754763407026175
25,1.5185714285714287,0.20117511916593606
26,1.5535714285714293,0.21047201568796522
27,1.5553571428571433,0.19874446468995796
28,1.5467857142857142,0.21229401781491627
29,1.5139285714285706,0.1939055498042745
30,1.5174999999999996,0.20244015240589605
31,1.511428571428571,0.20873036996790562
32,1.5607142857142864,0.1839545751382273
33,1.5328571428571431,0.21132961004467085
34,1.4999999999999998,0.22879453397209956
35,1.5089285714285716,0.19550921216356104
36,1.5224999999999997,0.18794369271846573
37,1.543928571428571,0.19567094149857509
38,1.5164285714285715,0.202876005159279
39,1.5432142857142856,0.2033705148897711
40,1.5128571428571431,0.20187387454668276
41,1.5617857142857148,0.19475619242990938
42,1.5382142857142855,0.20536521723256743
43,1.5639285714285718,0.20242755065777523
44,1.5028571428571427,0.20902348271553278
45,1.5514285714285712,0.20299542570497212
46,1.5267857142857142,0.19576999989054214
47,1.5625000000000002,0.1971334754496484
48,1.5324999999999998,0.17993018770895441
49,1.5632142857142852,0.19954380369191305
50,1.5410714285714286,0.1950519946379552
51,1.5407142857142855,0.18273852179258418
52,1.5596428571428573,0.20095784663070257
53,1.4985714285714278,0.19877943884145172
54,1.5374999999999992,0.1944625639435782
55,1.5257142857142858,0.18141169775301885
56,1.5482142857142858,0.20387665088359228
57,1.5653571428571424,0.21345404084022496
58,1.5603571428571428,0.19786455633352137
59,1.5535714285714288,0.20419703369889722
60,1.5432142857142863,0.22741308050258116
61,1.5146428571428572,0.20653204277757373
62,1.5542857142857145,0.2223184882192248
63,1.5646428571428572,0.19415535279875276
64,1.5417857142857145,0.2037940512039605
65,1.5614285714285714,0.21303683690280192
66,1.5425000000000006,0.1886238428238399
67,1.546071428571428,0.202238430208161
68,1.5328571428571434,0.21120886267737288
69,1.5496428571428569,0.19980187891090148
70,1.5300000000000005,0.20914793124211672
71,1.5185714285714282,0.187863932522603
72,1.588928571428571,0.1846463111033676
73,1.5460714285714277,0.18960855218376746
74,1.5457142857142854,0.20171964784455337
75,1.5717857142857143,0.21890817896169734
76,1.5417857142857139,0.2064678039831699
77,1.543214285714286,0.1817779959068708
78,1.5542857142857136,0.19136192869821844
79,1.545357142857143,0.21206317647419728
