health,grades,social
1.0,1.0,1.0
1.0,1.0,1.0
0.9931428571428571,1.002857142857143,0.9911428571428571
0.9872114285714285,1.0099714285714287,0.9829457142857142
0.9810535999999999,1.0153002857142859,0.9748305428571428
0.9741002068571427,1.0188615685714288,0.966796523142857
0.9686449190742856,1.0223872386000004,0.9585571293399999
0.9626727555978284,1.0275919376425717,0.9509715580465999
0.9550460280418501,1.0336017325518603,0.9431761281804196
0.9492098534757173,1.0395514295120558,0.9351729383271868
0.9428606120838172,1.042013058074078,0.9275354946582006
0.9368605773915505,1.0487357846361944,0.9199744254259042
0.9297776859033493,1.0545341410755467,0.9127746811716452
0.9239084804728872,1.0585602282362199,0.9056469343599287
0.9189551099538726,1.0625460545252863,0.8985904650163294
0.9134798445686195,1.0630634511228905,0.8916045603661661
0.9069164746943619,1.0704328166116617,0.8846885147625044
0.9018473099474182,1.0708713455884022,0.8778416296148793
0.8962574082765155,1.073019774989661,0.8707774990330162
0.8907234056223218,1.0785752915254787,0.864069724042686
0.8855304572803843,1.0763609671816525,0.8574290268022592
0.8809608669932948,1.0758830717955503,0.8508547365342366
0.8744369726090762,1.080552812506166,0.8443461891688943
0.8696926028829854,1.0868901415239616,0.8376170129914909
0.8647099625684412,1.0905926686801506,0.8309551285758617
0.8592057200856139,1.092543884850492,0.8246455772901031
0.8543279485990435,1.0970470174305584,0.8183991215172021
0.8492132405416245,1.1015051186848241,0.8122151303020301
0.8444353938504939,1.10677578178369,0.8058072647132954
0.8408481827691319,1.109422309680139,0.7997491920661625
0.835868272370012,1.1120423722976234,0.7934659858597864
0.8315095896463119,1.1120648057175042,0.7875313260011886
0.8266230651784202,1.1163727290889005,0.7813702984554624
0.8212139773837789,1.1180661446551543,0.7752708811851934
0.8172875518956554,1.1248854832086028,0.7692324580876271
0.8136861049481274,1.1264937712336598,0.7635401335067508
0.8089778153272176,1.1306574049498945,0.757619017885969
0.8046023228882311,1.134779402328967,0.7520428277071093
0.8002705853736344,1.1405744654485344,0.7465223994300382
0.7945535938056124,1.1437401493654777,0.7410571754357378
0.7911794864389848,1.1460170335861088,0.7347894608242376
0.7858391201460235,1.1542711489645336,0.7294415662159952
0.7811235860874204,1.156442723189174,0.7241471505538353
0.7775980645122605,1.159449724528711,0.7189056790482969
0.7732506552957094,1.165855227283424,0.7134309079720996
0.7680895773141808,1.168768103582018,0.7080108846066643
0.7638372529696105,1.1707947082604837,0.7029307757605976
0.7607703090113429,1.1685153326064501,0.6979014680029916
0.7560197487783724,1.1696873221375286,0.6929224533229617
0.7507452655763031,1.1759904489161532,0.687993228789732
0.7469520986348257,1.1813734015698487,0.6831132965018347
0.7431968633627631,1.1849882389827215,0.6777107349653878
0.7397648947291355,1.1885669280214657,0.6729336276157339
0.7369386743532728,1.1903955444555367,0.6682042913395766
0.73356928760974,1.1939201604395526,0.6635222484261808
0.7296621661622141,1.1991238159780142,0.658887025941919
0.7255084016434491,1.2042754349610911,0.6537267271110712
0.7205390319127289,1.2093755377543374,0.6491894598399605
0.7181907844507446,1.209281782376794,0.6446975652415609
0.7135803051776657,1.2143318216958832,0.6402505895891453
0.7098730735544605,1.2133313606217815,0.6358480836932539
0.7062029142474874,1.217483761301278,0.6312038885706069
0.703712313676441,1.2198803522596937,0.6268918496849009
0.7003894762539623,1.223967263022811,0.6223372169023376
0.6982427243485656,1.22887044753544,0.6178281304475999
0.69526029710508,1.2277246002029427,0.6133641348574096
0.6923076941340292,1.2317330684866274,0.6089447792231212
0.6888131886212603,1.233130023516047,0.6039981885737471
0.6859250567350477,1.2319415804237437,0.5999582066880096
0.6830658061676972,1.2324793074766491,0.5956729103354151
0.6805208623917346,1.2347259429733113,0.5914304669463466
0.6782870823392458,1.241235826400721,0.5875161622768831
0.675218497230139,1.2433948967081425,0.5836410006541143
0.672752026543552,1.242960947741061,0.5795188763618588
0.6697387919924022,1.2459599096922218,0.5757236875982402
0.6670414040724781,1.2549288820238709,0.5719664507222578
0.6649424186031819,1.2569510217750608,0.5682467862150352
0.6620072801314357,1.2555243687001674,0.5645643183528849
0.6593872073301213,1.2541119821560227,0.560918675169356
0.6567933352568202,1.2578565766201768,0.5570237741319481
0.653368259047109,1.256420867996832,0.5531678221049143
0.6491202907423523,1.2567138021740065,0.5493504295981508
0.6452005164063573,1.2595752355808378,0.5458569253021693
0.6424627969565794,1.2649794832250294,0.5423983560491477
0.6397524547012993,1.2669011169642077,0.5386886582029419
0.6382120730114291,1.2662321057945656,0.5347303430494839
0.6364013808527433,1.2672840704509056,0.5310973253332747
0.6334659384727873,1.2700398011749678,0.527786352079942
0.631702707659488,1.2719108317346466,0.5242227742734282
0.6288142520114646,1.2771917234173,0.5209805465306939
0.6265261094913499,1.2815626633259842,0.517770741065387
0.6236894198250078,1.2824613224070103,0.5145930336547332
0.6211668113410433,1.2867795663257973,0.5114471033181859
0.6178122860847758,1.2867689135196823,0.5080469179992897
0.6150627346524995,1.2867583672416283,0.5049664488192968
0.613483535877403,1.2867479264263548,0.5019167843311038
0.6107772719472004,1.2910233043049484,0.4980404736306499
0.6080980706562998,1.296113071261899,0.4950600688943434
0.6060170899497368,1.300294797692137,0.49210946820539997
0.602528347621668,1.3001489925723586,0.489188373523346
0.6007887784311656,1.3017189312180637,0.48572506121668396
0.5984951763611396,1.3024160276201688,0.48258209631880283
0.5950816531689568,1.2996775816296813,0.47947056106990055
0.5922736937801243,1.3029665200990987,0.47639014117348727
0.5914938139851802,1.3019368548981078,0.4736262397617524
0.5887217329881855,1.3043460577776982,0.47088997736413485
0.587120229944018,1.3067311686284926,0.4681810775904935
0.584391884787435,1.3082352855136363,0.46521355252887425
0.5822622516538463,1.3080100755156427,0.4625614170035855
0.579582486280165,1.3086442604747721,0.4599358028335496
0.5777866614173633,1.3135578178700245,0.4573364448052141
