health,social,grades
1.0,1.0,1.0
1.0,1.0,1.0
0.9985714285714286,0.9906285714285714,0.9924
0.9978714285714285,0.9819794285714285,0.9836759999999999
0.9950355714285714,0.9727882057142856,0.9766392399999999
0.9900852157142856,0.9633746093714285,0.9704728476
0.9880415064142857,0.954055148992,0.9619681191239999
0.9888753770644285,0.9457717403592227,0.9551484379327599
0.9904151947223557,0.9372568800984876,0.9479969535534323
0.9855110427751321,0.9281985970117884,0.941316984017898
0.9827987894902379,0.9192308967559563,0.933903814177719
0.9822565158810499,0.9103528735026823,0.9265647760359418
0.9810053792936679,0.9021922019105126,0.9184991282755823
0.976909611215017,0.8934845656056932,0.9117141369928264
0.9792833722457239,0.8854925770924934,0.9033969956228982
0.9759191099518382,0.8772662227501399,0.8967630256666692
0.9733027759951769,0.8691221319512099,0.8905953954100025
0.9735697482352251,0.8607451963459836,0.8840894414559025
0.9745483364671585,0.8524520300968095,0.8764485470413435
0.9740885673882012,0.8451846526529843,0.87008406157093
0.9707762531428906,0.8376756632693115,0.8625832209552207
0.9682113477543188,0.8296131923509041,0.8563573887456684
0.9685292342767756,0.8219456318559665,0.8493938148582117
0.965986799076865,0.8143547469659782,0.8416998767096296
0.962041216800382,0.8068397709248898,0.8352828779425333
0.9595636617752353,0.8000285160727837,0.828530049163108
0.9606823108717687,0.7932853737691987,0.8210447486714769
0.9582183449059081,0.7862953771743638,0.8136343011847622
0.9572075900282776,0.7787467091169059,0.8074979581729146
0.9554926569851377,0.7722163848828797,0.8002229785911854
0.9559377304152864,0.765437078176908,0.7938207488052736
0.9563783531111335,0.7580969931094246,0.7878825413172209
0.9525288552943079,0.7517731660354732,0.7804037159040487
0.9501464238842219,0.7445697200894041,0.7745996787450081
0.9470735310739511,0.7377525943170815,0.768453681957558
0.9433170814774973,0.7310036398024821,0.7651691451379824
0.9417410535198651,0.7240078891187429,0.7587174536866026
0.9394665001275236,0.7177106673704127,0.7527302791497366
0.9379289779833913,0.7108478464109943,0.7484029763582392
0.9378354024892717,0.7037393679468843,0.7413189465946567
0.9348856198929504,0.6967019742674154,0.73630575712871
0.9312510494083065,0.690049240239027,0.732942699557423
0.9283671103427948,0.6834630335509224,0.7280132725618487
0.9276548678107954,0.6769426889296989,0.7251331398362302
0.9276640334184016,0.6704875477546876,0.7206818084378679
0.9255302502270747,0.6647255294199979,0.7174749903534892
0.9219892334390896,0.6583925598400836,0.7131002404499542
0.9206264839618415,0.6530657770988256,0.7071692380454546
0.9178487905507946,0.6474779764706945,0.702497545665
0.9150988740738581,0.642574625277416,0.69947257020835
0.9145193139045481,0.6367774504532133,0.6944778445062665
0.9118026921940741,0.6310382473772526,0.6899330660612037
0.9112560938435619,0.6262992934749085,0.6862337354005917
0.9107149614765548,0.6209791576830166,0.6813713980465859
0.9130363832903607,0.6153979375347578,0.6761576840661201
0.9103345908860285,0.6101868153022674,0.6725961072254588
0.9119455306914539,0.6047135185778161,0.6682701461532041
0.9092546468131109,0.5992949548206093,0.663987444691672
0.9101621003449798,0.5942448624152604,0.6589475702447554
0.91106047934153,0.5889309852196792,0.6543580945423078
0.9076641602624004,0.5842988182246253,0.6486145135968847
0.909301804374062,0.5800272586138076,0.6437283684609159
0.9052087863303214,0.5751698431705266,0.6396910847763067
0.9032995556098753,0.569732430453107,0.6360941739285436
0.900695131482348,0.5643493918628616,0.6321332321892581
0.8995453230246674,0.5599630408013758,0.6278118998673655
0.8998355840801351,0.554363410393362,0.6235337808686918
0.9001229425250481,0.5494483477179998,0.620098443060005
0.9004074273855118,0.544896721383677,0.615497458629405
0.9006890673973711,0.5400763255984116,0.6117424840431108
0.8981107481519688,0.5356184194852845,0.6072250592026798
0.8977010692418776,0.5312050924332888,0.6027528086106531
0.8980097728351732,0.5265216129375274,0.5983252805245466
0.8940296751068215,0.522513539665295,0.5951420277193011
0.8922322354986104,0.5176026899829278,0.5919906074421082
0.8911670560007672,0.5130552345116699,0.5880707013676871
0.8879696711550452,0.509181825023696,0.5849899943540103
0.8862328315863519,0.5053471496306019,0.5815400944104702
0.8866562175562027,0.5015508209914388,0.5781246934663654
0.8863610839520693,0.4965353127815244,0.5747434465317017
0.8874974731125486,0.49219853108228057,0.5713960120663847
0.8843367840957087,0.48790511720002916,0.5676820519457209
0.884779130540466,0.4833403517423146,0.5632052314262637
0.8852170535207755,0.47913551965346285,0.558373179112001
0.8849363115569963,0.47528702159978536,0.5551894473208809
0.8853726627271405,0.47116272281235894,0.5516375528476721
0.8886617932427262,0.4673939527270925,0.5481211773191954
0.8876323181674418,0.463348584628393,0.5446399655460035
0.8880417092714816,0.4593436702106805,0.5403935658905434
0.8891612921787668,0.4550645192228594,0.5365896302316381
0.8866982506855506,0.4508281597449165,0.5352237339293217
0.8856884110358381,0.4472627352903245,0.5322714965900284
0.886117241211194,0.4440472507945641,0.5297487816241281
0.8886846402276535,0.44054963542947556,0.5268512938078868
0.8862263652539484,0.4364584247894665,0.5235827808698079
0.8873641016014089,0.433036697684429,0.5203469530611098
0.887776174871109,0.4290206164218704,0.5179434835304987
0.8874698416938265,0.4256732674005088,0.5159640486951936
0.8850237147054597,0.4220451061550751,0.5140044082082417
0.8826020489869766,0.4187675122363815,0.5112643641261592
0.8816331713542497,0.41552269425687477,0.5077517204848976
0.8806739824978501,0.41199603874287744,0.5042742032800487
0.8775815283871573,0.40819036406973436,0.5024314612472482
0.8759485702461428,0.4053656032861799,0.49860714663477573
0.8743319416865385,0.4022548043961752,0.49522107516842795
0.8705886222696732,0.3988608277807849,0.49226886441674367
0.8711684503326906,0.3948722195029771,0.4893461757725762
0.8710281944007923,0.39218064016509013,0.48645271401485046
0.87303219817107,0.38920169090629636,0.48318818687470194
0.870016161903645,0.3856239597115191,0.48075630500595495
0.8691731431417514,0.3820820058286896,0.47794874195589543
