health,social,grades
1.0,1.0,1.0
1.0,1.0,1.0
0.9928571428571429,0.992,1.002857142857143
0.9869285714285715,0.9835085714285714,1.002257142857143
0.9804878571428572,0.9756734857142857,1.000806
0.9732544071428573,0.9679167508571428,1.0036550828571429
0.9678075773571431,0.959951869062857,1.0056185320285713
0.9621295015835716,0.9520666360865141,1.0067052038511428
0.9547939208534502,0.9442602554399346,1.01120958038406
0.9486745530734871,0.9362462243141068,1.0113831988659336
0.9437592361141808,0.9288837620709657,1.0132693668772743
0.9377502151816104,0.9213092101645417,1.0142795303513588
0.9315155701726514,0.9132389752057534,1.0135653064764165
0.9267718430423535,0.9052494425965529,1.011143939125938
0.9209326960405014,0.897911233884873,1.0087467854489645
0.9160090833658108,0.8909321215460243,1.0080878890230462
0.9105632782464383,0.8837370860448497,1.00829272441853
0.905457645463974,0.8768997151844011,1.0119240828886304
0.8995459261521914,0.8698450037468428,1.013804842059744
0.893979038319241,0.8631465537093744,1.0148096507820037
0.8890392479360486,0.8565150881722807,1.0115186971313266
0.8838631411709738,0.8496642230048436,1.0108320815885847
0.8798816526164069,0.8431675807747951,1.0101523322012702
0.8759399789473857,0.8367359049670472,1.0103365231649717
0.8708948648721976,0.8303685459173767,1.011376015076179
0.8667573447949042,0.8237791461724886,1.0106908263539887
0.8618040570612409,0.8175413547107637,1.011726775233306
0.8569003022049141,0.8113659411636561,1.0136095074809728
0.8520455848971507,0.8052522817520196,1.0137591266918773
0.8486679861910362,0.798914044648785,1.0130501068535298
0.8438955920434116,0.7920677613451542,1.0114910343564232
0.8385994932658346,0.7861470837317027,1.0159475525842874
0.8350706411903192,0.7799998986086714,1.0177880770584444
0.8312913633498445,0.7741998996225846,1.0187530534307172
0.8272641640020605,0.7681721863406444,1.0179940943249814
0.8218486652191828,0.7622047501915237,1.0180998676674458
0.8176301785669909,0.7562969884038941,1.0173474404193426
0.813453876781321,0.7507340185198552,1.0183168231580062
0.8087479094420792,0.7449409640489423,1.0175622263549975
0.8038032874905156,0.7394915544084528,1.0193866040914474
0.7991938260441819,0.7335252102929397,1.0237641666219617
0.7943447449265971,0.7281899581900103,1.026383667812885
0.7906870117630455,0.7226223443223959,1.0281198311347561
0.7873515702168435,0.7173961208791719,1.0289814899662657
0.7831923402289608,0.7122221596703802,1.030691675066603
0.7787889882552426,0.7070999380736763,1.0289561868873658
0.7747153840869758,0.7017432244072253,1.0298094821613493
0.7706825159603917,0.696725792163153,1.0306542444825928
0.7661185479436449,0.6917585342415214,1.0332048448949098
0.7630287910356369,0.6868409488991062,1.0314442250173894
0.7596842174109949,0.6819725394101152,1.0305583541957868
0.7566588038083135,0.6768670997302997,1.0271099135109718
0.7530922157702303,0.6718127144472823,1.028838814375862
0.7507041507553851,0.6670945873028095,1.0254075690892464
0.7460542521049741,0.662137927144067,1.026296350541211
0.7420222810124958,0.657230833586912,1.0297476727500847
0.7388877724880851,0.6523728109653286,1.0288787674511553
0.7340703233346328,0.6478490828556753,1.0340185512052151
0.730158191529858,0.6430848777414042,1.0382497942645916
0.7251423239002737,0.6383683146782758,1.04415301060766
0.7213194720898424,0.6336989172457788,1.0474257662158692
0.7166777059403725,0.6293619280733209,1.0480943656965678
0.7132252145952545,0.6247825945068733,1.0478991363253163
0.7100929624493019,0.6205347685618046,1.0459915735334917
0.7064206042533803,0.6160437065904721,1.0492459435124426
0.7024992553537036,0.6115975552388531,1.0516106269344612
0.7003314056573094,0.606910151115036,1.0496659492365452
0.6976138058864507,0.6028410496038856,1.049455004029894
0.6946376678275862,0.5988126391078468,1.046674739703881
0.6905484340064532,0.5948245127167683,1.0524937065925564
0.6873572353806743,0.5908762675896005,1.053111626669488
0.6853408058840105,0.586396076342276,1.055437653259936
0.682201683539456,0.5825321155788532,1.0534547052987655
0.6808082381326329,0.5787067944230647,1.0523487296743492
0.6791430128941637,0.574919726478834,1.0538252423776058
0.676351582765222,0.5708848149283313,1.058715561382401
0.6741594955089983,0.5666045382076195,1.05498554862572
0.671132186268194,0.5623670642541148,1.053864264568034
0.6681351501197977,0.5587433936115737,1.0518970504937823
0.6651680843328854,0.5548702453897436,1.0533780799888446
0.6622306892038422,0.5510358286501318,1.0548442991889562
0.6593226680260894,0.5475254703636304,1.0562958561970666
0.6553008699172571,0.5440502156599941,1.057732897635096
0.6516050040752275,0.5406097135033942,1.0617269972301737
0.6482318111773323,0.5363464735112173,1.0613954415435862
0.6448923502084161,0.5321258659189623,1.0627814871281505
0.6421577124206176,0.5285188929740583,1.0650108151140119
0.6400218495821257,0.5249479897586034,1.069789278391443
0.6373359168005901,0.5216985098610173,1.0728056713218144
0.6355339862040128,0.5184815247624072,1.0740776146085962
0.633464360627687,0.5152967095147831,1.076193981319653
0.6317011455928386,0.511858028133921,1.0791463272207422
0.6288127055654816,0.5084537335668674,1.0803548639485347
0.6268102927955411,0.5050834819454844,1.0781227438804781
0.6256850470104428,0.5017469328403151,1.0776272307273875
0.6242853393974813,0.49815803494048344,1.0745652441343994
0.6223282002892209,0.49489074030536434,1.0732481631216266
0.6209620611434715,0.4919418329023107,1.0753728243475533
0.6187524405320368,0.4887367002875733,1.0766190961040778
0.6165649161267165,0.4858493332846976,1.076995762285894
0.6143992669654493,0.48241941138042205,1.0807972332344638
0.6116838457243663,0.4793095029809035,1.082846403759262
0.6092812929814083,0.47623069366538023,1.0831607968645265
0.6074741943373085,0.47346838672872643,1.08090061746731
0.6056851666796498,0.4707337028614392,1.081234468435494
0.6039140292985676,0.4677406515471105,1.0798506951797104
0.601874889005582,0.4647775307459251,1.0801950453707705
0.5992847115440976,0.46212975543846585,1.0831073806313485
0.5972918644286566,0.4589370293126526,1.0851334496821778
0.5958903743557985,0.45606194473381184,1.0862821151853561
0.5927886134693834,0.45321561100075947,1.0857050083192168
0.5894321559061181,0.4501120263193233,1.0885622439503104
