util_2,util_1
1.0,1.0
1.0,1.0
0.9935714285714285,0.9914285714285714
0.9864928571428572,0.9836571428571428
0.9801993571428571,0.9752491428571428
0.9732545064285715,0.9676395085714284
0.9649505327928573,0.9615345420571427
0.9574438846077857,0.9547763394937142
0.9492980171902793,0.9488000046702056
0.9419478941612336,0.9421691474806465
0.9360998437910498,0.9341760274344115
0.9303102739245679,0.9262628385886389
0.923864314042465,0.9191430673456096
0.9167685280448975,0.9128087795292964
0.9097436999073056,0.9065378345911463
0.9042176914796611,0.8989010276738063
0.8980326574220074,0.8920548745399254
0.8919094737049302,0.8852771829373832
0.8865618075393095,0.8778529825365808
0.8791247608924878,0.8726458812826435
0.87247637042642,0.86677656532696
0.8666087495792987,0.8602516568165475
0.8579426620835057,0.856649140248382
0.8522203783198135,0.8502255059887553
0.8458410316794724,0.8445803937860107
0.8395254785055348,0.8389917327052935
0.8347016522919081,0.832030386806812
0.828497492911846,0.8265672257958867
0.8209268036970132,0.8225872678236422
0.815574678517186,0.816504252288263
0.8088475031605856,0.8119106383368089
0.8043304567004084,0.8052201033820122
0.7984300092762614,0.800025045205335
0.7925885663263559,0.7948819376104246
0.7875198235202352,0.7890759753771774
0.7825017681421758,0.7833280727662628
0.7782481790321826,0.7769233634671716
0.7726085543847179,0.7720112726896428
0.7677396116980135,0.7664340171056034
0.7629193584381763,0.7609125340774046
0.7574330219966516,0.7561605515937734
0.7520015489195422,0.7514560889349785
0.7480529620017753,0.7453700994742002
0.7427152895246146,0.7407735413366011
0.7367167080579399,0.7369372344946636
0.7307781124059319,0.7331392907211456
0.7248989027104441,0.7293793263853627
0.721935627969054,0.7227998188357948
0.718287700260792,0.7170003920760083
0.7132476804010413,0.7126875310123911
0.7075437750256023,0.7091320842736958
0.7040397658467749,0.7034693348595302
0.6991422253311642,0.6992917843680778
0.6950079459349955,0.6944417236672541
0.6902007236185026,0.6903544492877245
0.684727287810889,0.6870223333662758
0.6807371577899229,0.6822949671754702
0.678215500497738,0.6761863032180012
0.6728619169213321,0.6729958687572497
0.6697047263235474,0.6676944814982486
0.6672933933460262,0.6617318223975518
0.6627633165554231,0.6579716470307192
0.6589928262470117,0.6535347877032691
0.6559743265559702,0.6484280112548079
0.6522717261475534,0.6440865882851169
0.6493204374575063,0.6390742938308371
0.6456843759400741,0.6348264080353859
0.6420846750378163,0.6306210010978892
0.6392352568588667,0.6257433625154818
0.6357000471474209,0.621628786033184
0.6329144752473752,0.6168410696014237
0.6294424733520444,0.6128155160482666
0.6260051914756668,0.608830218030641
0.6218879967037673,0.6055990587074774
0.6185262595938725,0.6016859252632598
0.6166267112836481,0.5963833517249129
0.6147461584565259,0.5911338039219494
0.6107415540148178,0.5880796087398728
0.6067769956175267,0.5850559555096169
0.6049949399470658,0.5799196816688064
0.6025164191190236,0.5755490562806898
0.5993483977849763,0.57193642286074
0.596926342378555,0.567645630060704
0.5930999360976266,0.5648263166172398
0.5893117938795074,0.5620351963082103
0.5877043902264266,0.5571291300594139
0.5853987748955909,0.5529864101873911
0.581687644289492,0.5503136889426601
0.57872791070374,0.5469534091960906
0.5757977744538455,0.5436267322469868
0.5743255109950214,0.5389047506388026
0.5707251130279283,0.5363728459895575
0.5678750047547919,0.533151974672519
0.5657676832786726,0.5292490263543652
0.5615385778744573,0.5275279646622502
0.5587803349528556,0.5243955421584847
0.5553353887461842,0.5220087295940428
0.5519248920015795,0.5196457851552452
