health,grades,social
1.0,1.0,1.0
1.0,1.0,1.0
0.994,1.0005714285714287,0.9943
0.9869171428571428,1.00008,0.9880427142857142
0.980762257142857,1.0006506285714287,0.9818480014285713
0.9740974917142856,1.001215550857143,0.9757152356999998
0.9683565167971427,0.99807482392,0.9702580833429998
0.9618158087720284,0.9965512185379428,0.9642412167952841
0.9567690792557367,0.9955714206382776,0.9582845189130456
0.9497728170346079,0.9951299921461806,0.9530016737239151
0.9445608031499761,0.9952215493675759,0.9465430855581045
0.9388294808327621,0.9963693338739001,0.9407633689882378
0.9331554717387202,0.9959199262494468,0.9350414495840697
0.9278239170213329,0.9901892984155238,0.9299910350882289
0.9234028207082625,0.9887445482885114,0.9243768390230609
0.9184545067868942,0.988371388519912,0.9194330706328302
0.9132699617190253,0.9874733889204271,0.9139244542122161
0.906994404958978,0.98764151217408,0.9078566382415226
0.9016387466236738,0.9856936684809107,0.9030780718591074
0.896622359157437,0.9827081603675301,0.8971187197119449
0.891941849851577,0.981866793049569,0.8912189610862541
0.8870224313530612,0.9831481251190733,0.8859924857611058
0.8810093498966736,0.9823023581535969,0.880818275189209
0.8741992563977068,0.9804079060006323,0.8763100924373168
0.8694572638337297,0.9780038269406259,0.871232705798658
0.865334119766821,0.9772095029569339,0.8668203787406713
0.858966492854867,0.9785374079273645,0.8624521749532645
0.8538053993548899,0.9798520338480909,0.8581276532037319
0.8489816310756266,0.9779820849381814,0.8532320909574088
0.8459203861934418,0.976130835517371,0.8489997700478347
0.8414611823315074,0.9737695271621972,0.8429669152044992
0.8370465705081923,0.9730175461762895,0.8382229603381685
0.8326761048031104,0.971215942143098,0.8335264450205011
0.8286350580407936,0.9694323541502384,0.829491180570296
0.8234915646032428,0.971895173465879,0.8242676973360217
0.8189709346714961,0.9716905074455059,0.8203250203626614
0.8147812253247811,0.970959316656765,0.8164217701590347
0.8117762702143905,0.9686497234901974,0.8125575524574443
0.8079442217979609,0.9653060833981525,0.8081176912185841
0.8030076367228384,0.966753022564171,0.8024936571635412
0.79897756035561,0.9655426351956721,0.7987687205919057
0.7935592133234824,0.9664586374151439,0.7950810333859867
0.7904807640473905,0.9663083367552782,0.7902016516235554
0.7854330992640595,0.9656309676734396,0.7865996351073198
0.7812930539857045,0.9670746579967052,0.7830336387562465
0.7766229805887045,0.9648039114167382,0.7788890166543984
0.7722853222113889,0.9657273008739994,0.7754001264878544
0.768562468989275,0.9639985992938308,0.7713318395086901
0.7648768442993823,0.9644014704437496,0.7666899496850318
0.7617995044278171,0.9648003128821692,0.7627087644738958
0.7578957950978246,0.9662523097533474,0.7587673911148711
0.7531739800039892,0.9666326437986711,0.7554797172037224
0.7487850973468064,0.9664806030749701,0.7522249200316852
0.7461543892304813,0.9652729399013632,0.7483883851170826
0.7424071310524621,0.9646059247880638,0.7452045012659118
0.7389830597419376,0.9623598655401832,0.7414381705389669
0.7367360862873753,0.9627791240276384,0.7383237888335772
0.732797296853073,0.9616084756445049,0.7352405509452414
0.7283264667416852,0.9609781051737741,0.7315738597215034
0.7241860592171254,0.9592968955506078,0.7261009782671455
0.7206584843392398,0.9597467837379589,0.723139968484474
0.7157376137815618,0.9591350301862935,0.7195942830853436
0.7125802376437461,0.9569436798844305,0.7166983402544901
0.7091687209815943,0.9537171002284432,0.7132170711376594
0.7060770337717784,0.953165643511873,0.7091563289977114
0.7027305491483463,0.9536768442196114,0.705136194279163
0.6997032436568629,0.953654361491701,0.7023848323363713
0.6969919255060085,0.9541606750196411,0.6996609840130076
0.694593434822377,0.9530762111265875,0.6957358027443061
0.6922189290455818,0.9541168775867501,0.6924641590025774
0.6884395968979831,0.9535614230965969,0.6892252316982659
0.6855552009290032,0.9561829517227738,0.6854044079527118
0.6818425060625704,0.9571925507769746,0.6828503638731847
0.6784526524305161,0.9587206252692049,0.6803218602344527
0.675668125906211,0.9602334190165128,0.6778186416321081
0.6726257303614345,0.9601453705406334,0.675340455215787
0.6690423302006773,0.9584724882637985,0.6722727649493434
0.6646376211843849,0.9599877633811605,0.6698500372998499
0.6614198164011125,0.9599021714616346,0.6674515369268514
0.658519903951387,0.9608745783184468,0.6644627358432972
0.6562204191975876,0.9597229753924051,0.6621181084848642
0.6516582150056117,0.9596400313527668,0.6585683559714441
0.6491416328555556,0.9590293453249533,0.6562826724117297
0.646650216527,0.958424766157418,0.6534055599733266
0.6447551429331586,0.9572976613529867,0.6499429329450219
0.6428790200752555,0.9577675418823139,0.6465149321870003
0.6395930870173601,0.9577041521777765,0.6437354971508445
0.6366257275757579,0.9549985392274273,0.6415981421793361
0.6345451845857146,0.9549628395494387,0.6394821607575427
0.6319140184541432,0.9570417825825157,0.6367730534356816
0.6301663068410304,0.9559285076138334,0.6347053229013248
0.6272932152011915,0.9532406511091236,0.6320439839580257
0.6250202830491796,0.9542796731694609,0.6300235441184454
0.6233415087901163,0.9531940192949091,0.628023308677261
0.6205366651307865,0.9515906505305314,0.6254287898762027
0.616617012765193,0.9515890297395118,0.6234745019774406
0.6147365569232554,0.9526445680135452,0.6209254712433805
0.6128749056397371,0.9531609794762669,0.6190162165309466
0.6101747280119112,0.9526150839672185,0.6171260543656372
0.6092158378746492,0.9520746474132605,0.6140262223934094
0.6079808223530455,0.9510110437962708,0.610957388740904
0.6053295855580865,0.9504866476440224,0.6091478148534949
0.602704861131077,0.9489103525961535,0.6067420509906742
0.6018206696626234,0.9473498204987634,0.6049746304807675
0.5995167486802828,0.9473906080080614,0.6032248841759598
0.5966644383363371,0.947959559070838,0.6014926353342002
0.5941263653815452,0.9474656777658438,0.5997777089808581
0.5910422445848726,0.9490910209881853,0.5974656461767639
0.5888461078533096,0.950171539349732,0.5951767040007105
0.5863862182033479,0.9496555382419489,0.5929106512464177
0.5833794988784573,0.9491446971452437,0.5912815447339536
0.5806885610325299,0.949167535888077,0.5890544435723283
